"utm","x","y"
"VH06",-4.08988820656,38.5283266105
"VH16",-3.97517944254,38.5293382084
"VH26",-3.86046524249,38.5302374495
"VH36",-3.74574624551,38.5310243187
"VH46",-3.63102309084,38.5316988027
"VH56",-3.51629641788,38.5322608901
"VH66",-3.40156686615,38.5327105715
"VH76",-3.28683507528,38.5330478391
"VH86",-3.17210168496,38.5332726873
"VH96",-3.05736733495,38.5333851124
"WH06",-2.94263266505,38.5333851124
"WH16",-2.82789831504,38.5332726873
"WH26",-2.71316492472,38.5330478391
"WH36",-2.59843313385,38.5327105715
"WH46",-2.48370358212,38.5322608901
"WH56",-2.36897690916,38.5316988027
"WH66",-2.25425375449,38.5310243187
"WH76",-2.13953475751,38.5302374495
"WH86",-2.02482055746,38.5293382084
"WH96",-1.91011179344,38.5283266105
"XH06",-1.79540910432,38.527202673
"XH16",-1.68071312881,38.5259664148
"XH26",-1.56602450533,38.5246178567
"XH36",-1.45134387208,38.5231570216
"XH46",-1.33667186697,38.5215839341
"XH56",-1.2220091276,38.5198986207
"XH66",-1.10735629125,38.5181011099
"XH76",-0.992713994875,38.516191432
"XH86",-0.878082875026,38.5141696191
"XH96",-0.763463567885,38.5120357054
"YH06",-0.648856709217,38.5097897269
"YH16",-0.534262934351,38.5074317214
"YH26",-0.419682878161,38.5049617286
"YH36",-0.305117175042,38.5023797902
"YH46",-0.190566458887,38.4996859495
"YH56",-0.0760313630674,38.4968802521
"PC45",-7.3390625042,38.4314954957
"PC55",-7.22454271485,38.4298166565
"PC65",-7.11003230713,38.4280257812
"PC75",-6.99553235129,38.4261218278
"PC85",-6.88104305559,38.4241058943
"PC95",-6.76656648495,38.4219793351
"QC05",-6.6521014233,38.4197419853
"QC15",-6.53765023867,38.4173918434
"QC25",-6.42321167401,38.4149287803
"QC35",-6.30878845417,38.4123552835
"QC45",-6.19437922366,38.4096712271
"QC55",-6.07998640734,38.4068746104
"QC65",-6.01150217375,38.4039251374
"TH35",-5.98881939485,38.4039260409
"TH45",-5.92033543281,38.4068757033
"TH55",-5.80594218862,38.4096724222
"TH65",-5.69153339916,38.4123576416
"TH75",-5.57710969476,38.4149313163
"TH85",-5.46267170629,38.4173934031
"TH95",-5.34822006512,38.4197438607
"UH05",-5.23375540306,38.4219826494
"UH15",-5.1192783524,38.4241097315
"UH25",-5.00478954587,38.4261250714
"UH35",-4.89028961658,38.428028635
"UH45",-4.77577919805,38.4298203903
"UH55",-4.66125892416,38.4315003072
"UH65",-4.54672942913,38.4330683574
"UH75",-4.4321913475,38.4345245144
"UH85",-4.31764531412,38.4358687537
"UH95",-4.20309196409,38.4371010527
"VH05",-4.08853193281,38.4382213906
"VH15",-3.97396585587,38.4392297486
"VH25",-3.85939436909,38.4401261096
"VH35",-3.74481810849,38.4409104585
"VH45",-3.63023771022,38.4415827821
"VH55",-3.51565381062,38.4421430691
"VH65",-3.40106704613,38.4425913101
"VH75",-3.28647805327,38.4429274974
"VH85",-3.17188746867,38.4431516254
"VH95",-3.05729592901,38.4432636904
"WH05",-2.94270407099,38.4432636904
"WH15",-2.82811253133,38.4431516254
"WH25",-2.71352194673,38.4429274974
"WH35",-2.59893295387,38.4425913101
"WH45",-2.48434618938,38.4421430691
"WH55",-2.36976228978,38.4415827821
"WH65",-2.25518189151,38.4409104585
"WH75",-2.14060563091,38.4401261096
"WH85",-2.02603414413,38.4392297486
"WH95",-1.91146806719,38.4382213906
"XH05",-1.79690803591,38.4371010527
"XH15",-1.68235468588,38.4358687537
"XH25",-1.5678086525,38.4345245144
"XH35",-1.45327057087,38.4330683574
"XH45",-1.33874107584,38.4315003072
"XH55",-1.22422080195,38.4298203903
"XH65",-1.10971038342,38.428028635
"XH75",-0.995210454134,38.4261250714
"XH85",-0.8807216476,38.4241097315
"XH95",-0.766244596945,38.4219826494
"YH05",-0.651779934885,38.4197438607
"YH15",-0.537328293705,38.4173934031
"YH25",-0.422890305238,38.4149313163
"YH35",-0.308466600843,38.4123576416
"PC54",-7.22674355659,38.3397369173
"PC64",-7.11237486973,38.3379514781
"PC74",-6.99801721546,38.3360544544
"PC84",-6.88367009959,38.3340458463
"PC94",-6.76933415331,38.3319257019
"QC04",-6.65501109033,38.3296941452
"QC14",-6.5407014107,38.3273511983
"QC24",-6.42640479243,38.3248968937
"QC34",-6.31212248383,38.3223323972
"QC44",-6.19785453675,38.3196566665
"QC54",-6.08360291664,38.3168686627
"QC64",-6.01334186448,38.3140538188
"TH34",-5.98697916527,38.3140541763
"TH44",-5.91671840386,38.3168694788
"TH54",-5.8024663815,38.319657241
"TH64",-5.68819888838,38.3223338602
"TH74",-5.57391655184,38.3248992914
"TH84",-5.45961999974,38.3273534916
"TH94",-5.34530986041,38.3296964196
"UH04",-5.23098676267,38.331928036
"UH14",-5.11665133578,38.3340483033
"UH24",-5.00230420943,38.336057186
"UH34",-4.88794601372,38.3379546502
"UH44",-4.77357737912,38.3397406642
"UH54",-4.65919893649,38.3414151978
"UH64",-4.54481131699,38.3429782229
"UH74",-4.43041515214,38.3444297132
"UH84",-4.31601107372,38.3457696444
"UH94",-4.20159971382,38.3469979939
"VH04",-4.08718170475,38.348114741
"VH14",-3.97275767907,38.3491198669
"VH24",-3.85832826956,38.3500133548
"VH34",-3.74389410915,38.3507951896
"VH44",-3.62945583097,38.3514653582
"VH54",-3.51501406829,38.3520238492
"VH64",-3.40056945447,38.3524706533
"VH74",-3.28612262301,38.352805763
"VH84",-3.17167420746,38.3530291725
"VH94",-3.05722484143,38.3531408783
"WH04",-2.94277515857,38.3531408783
"WH14",-2.82832579254,38.3530291725
"WH24",-2.71387737699,38.352805763
"WH34",-2.59943054553,38.3524706533
"WH44",-2.48498593171,38.3520238492
"WH54",-2.37054416903,38.3514653582
"WH64",-2.25610589085,38.3507951896
"WH74",-2.14167173044,38.3500133548
"WH84",-2.02724232093,38.3491198669
"WH94",-1.91281829525,38.348114741
"XH04",-1.79840028618,38.3469979939
"XH14",-1.68398892628,38.3457696444
"XH24",-1.56958484786,38.3444297132
"XH34",-1.45518868301,38.3429782229
"XH44",-1.34080106351,38.3414151978
"XH54",-1.22642262088,38.3397406642
"XH64",-1.11205398628,38.3379546502
"XH74",-0.99769579057,38.336057186
"XH84",-0.883348664222,38.3340483033
"XH94",-0.769013237332,38.331928036
"YH04",-0.654690139591,38.3296964196
"YH14",-0.540380000261,38.3273534916
"YH24",-0.426083448156,38.3248992914
"PC53",-7.22893507984,38.2496559049
"PC63",-7.11470793778,38.2478747555
"PC73",-7.00049095973,38.24598458
"PC83",-6.88628444766,38.2439831783
"PC93",-6.77209043383,38.2418695834
"QC03",-6.65790828381,38.2396448203
"QC13",-6.54373848168,38.2373090268
"QC23",-6.42958322626,38.2348634108
"QC33",-6.31544119924,38.2323079036
"QC43",-6.20131485857,38.229640487
"QC53",-6.08720289857,38.2268610448
"QC63",-6.01517439797,38.2241368298
"TH33",-5.9851462279,38.2241370656
"TH43",-5.91311747257,38.2268615811
"TH53",-5.79900604523,38.2296404085
"TH63",-5.68487922112,38.2323084485
"TH73",-5.57073762458,38.2348656562
"TH83",-5.45658188049,38.237311989
"TH93",-5.34241261419,38.2396474057
"UH03",-5.22823045151,38.2418718673
"UH13",-5.11403601869,38.2439853364
"UH23",-4.99982994243,38.2459877776
"UH33",-4.88561284981,38.2478791573
"UH43",-4.7713853683,38.2496594438
"UH53",-4.65714812573,38.2513286073
"UH63",-4.54290175026,38.2528866196
"UH73",-4.42864687038,38.2543334547
"UH83",-4.31438411486,38.2556690882
"UH93",-4.20011411274,38.2568934978
"VH03",-4.08583749333,38.2580066628
"VH13",-3.97155488615,38.2590085647
"VH23",-3.85726692094,38.2598991865
"VH33",-3.74297422761,38.2606785133
"VH43",-3.62867743626,38.261346532
"VH53",-3.5143771771,38.2619032315
"VH63",-3.40007408048,38.2623486022
"VH73",-3.28576877684,38.2626826368
"VH83",-3.17146189672,38.2629053297
"VH93",-3.05715407068,38.2630166771
"WH03",-2.94284592932,38.2630166771
"WH13",-2.82853810328,38.2629053297
"WH23",-2.71423122316,38.2626826368
"WH33",-2.59992591952,38.2623486022
"WH43",-2.4856228229,38.2619032315
"WH53",-2.37132256374,38.261346532
"WH63",-2.25702577239,38.2606785133
"WH73",-2.14273307906,38.2598991865
"WH83",-2.02844511385,38.2590085647
"WH93",-1.91416250667,38.2580066628
"XH03",-1.79988588726,38.2568934978
"XH13",-1.68561588514,38.2556690882
"XH23",-1.57135312962,38.2543334547
"XH33",-1.45709824974,38.2528866196
"XH43",-1.34285187427,38.2513286073
"XH53",-1.2286146317,38.2496594438
"XH63",-1.11438715019,38.2478791573
"XH73",-1.00017005757,38.2459877776
"XH83",-0.885963981312,38.2439853364
"XH93",-0.771769548494,38.2418718673
"YH03",-0.657587385805,38.2396474057
"YH13",-0.543418119507,38.237311989
"PC62",-7.1170298109,38.1577977325
"PC72",-7.00295324809,38.1559132746
"PC82",-6.88888806827,38.153918046
"PC92",-6.77483400157,38.1518119468
"QC02",-6.66079166688,38.1495951197
"QC12",-6.54676305882,38.1472665231
"QC22",-6.43274706522,38.1448283338
"QC32",-6.31874605908,38.1422807844
"QC42",-6.20475876396,38.1396214942
"QC52",-6.09078773462,38.1368507205
"QC62",-6.01699927703,38.1341885685
"TH32",-5.98332084064,38.134189315
"TH42",-5.90953256198,38.1368520131
"TH52",-5.79556110583,38.1396219273
"TH62",-5.68157432636,38.1422814087
"TH72",-5.56757284497,38.144830413
"TH82",-5.45355728354,38.1472688974
"TH92",-5.33952826445,38.1495968211
"UH02",-5.22548641055,38.1518141452
"UH12",-5.11143234511,38.1539208326
"UH22",-4.99736669185,38.155916848
"UH32",-4.88329007485,38.157802158
"UH42",-4.7692031186,38.159576731
"UH52",-4.65510644793,38.1612405373
"UH62",-4.54100068801,38.162793549
"UH72",-4.42688646432,38.1642357401
"UH82",-4.31276440264,38.1655670865
"UH92",-4.19863512901,38.1667875657
"VH02",-4.08449926972,38.1678971574
"VH12",-3.9703574513,38.168895843
"VH22",-3.85621030047,38.1697836057
"VH32",-3.74205844413,38.1705604306
"VH42",-3.62790250936,38.1712263048
"VH52",-3.51374312338,38.1717812169
"VH62",-3.39958091351,38.1722251578
"VH72",-3.28541650718,38.17255812
"VH82",-3.17125053191,38.1727800979
"VH92",-3.05708361524,38.1728910878
"WH02",-2.94291638476,38.1728910878
"WH12",-2.82874946809,38.1727800979
"WH22",-2.71458349282,38.17255812
"WH32",-2.60041908649,38.1722251578
"WH42",-2.48625687662,38.1717812169
"WH52",-2.37209749064,38.1712263048
"WH62",-2.25794155587,38.1705604306
"WH72",-2.14378969953,38.1697836057
"WH82",-2.0296425487,38.168895843
"WH92",-1.91550073028,38.1678971574
"XH02",-1.80136487099,38.1667875657
"XH12",-1.68723559736,38.1655670865
"XH22",-1.57311353568,38.1642357401
"XH32",-1.45899931199,38.162793549
"XH42",-1.34489355207,38.1612405373
"XH52",-1.2307968814,38.159576731
"XH62",-1.11670992515,38.157802158
"XH72",-1.00263330815,38.155916848
"XH82",-0.888567654886,38.1539208326
"XH92",-0.77451358945,38.1518141452
"YH02",-0.660471735549,38.1495968211
"YH12",-0.546442716463,38.1472688974
"YH22",-0.432427155033,38.144830413
"PC61",-7.11934231858,38.0677205319
"PC71",-7.00540500454,38.0658406523
"PC81",-6.8914796336,38.0638514413
"PC91",-6.77756488293,38.0617528774
"QC01",-6.66366315412,38.059542847
"QC11",-6.5497737492,38.0572224599
"QC21",-6.43589729331,38.0547917688
"QC31",-6.32203526268,38.0522508773
"QC41",-6.20818884508,38.0496010128
"QC51",-6.09435577121,38.0468397602
"QC61",-6.01881645071,38.0442189999
"TH31",-5.9815031203,38.0442196872
"TH41",-5.90596359566,38.0468407772
"TH51",-5.79213148984,38.0496017998
"TH61",-5.67828413363,38.0522527434
"TH71",-5.56442214547,38.054793564
"TH81",-5.45054614432,38.057224219
"TH91",-5.3366567496,38.0595446678
"UH01",-5.2227545812,38.0617548717
"UH11",-5.10884025944,38.0638547938
"UH21",-4.99491440507,38.0658443989
"UH31",-4.8809776392,38.0677236539
"UH41",-4.76703058337,38.0694925272
"UH51",-4.65307385943,38.0711509893
"UH61",-4.53910808957,38.0726990126
"UH71",-4.4251338963,38.074136571
"UH81",-4.31115190241,38.0754636405
"UH91",-4.19716273097,38.076680199
"VH01",-4.08316700529,38.077786226
"VH11",-3.96916534889,38.0787817031
"VH21",-3.85515838552,38.0796666136
"VH31",-3.7411467391,38.0804409427
"VH41",-3.62713103371,38.0811046775
"VH51",-3.51311189357,38.0816578067
"VH61",-3.39908994302,38.0821003212
"VH71",-3.28506580649,38.0824322136
"VH81",-3.17104010849,38.0826534783
"VH91",-3.0570134736,38.0827641115
"WH01",-2.9429865264,38.0827641115
"WH11",-2.82895989151,38.0826534783
"WH21",-2.71493419351,38.0824322136
"WH31",-2.60091005698,38.0821003212
"WH41",-2.48688810643,38.0816578067
"WH51",-2.37286896629,38.0811046775
"WH61",-2.2588532609,38.0804409427
"WH71",-2.14484161448,38.0796666136
"WH81",-2.03083465111,38.0787817031
"WH91",-1.91683299471,38.077786226
"XH01",-1.80283726903,38.076680199
"XH11",-1.68884809759,38.0754636405
"XH21",-1.5748661037,38.074136571
"XH31",-1.46089191043,38.0726990126
"XH41",-1.34692614057,38.0711509893
"XH51",-1.23296941663,38.0694925272
"XH61",-1.1190223608,38.0677236539
"XH71",-1.00508559493,38.0658443989
"XH81",-0.891159740557,38.0638547938
"XH91",-0.777245418797,38.0617548717
"YH01",-0.663343250397,38.0595446678
"PC50",-7.2354512299,37.9794025894
"PC60",-7.1216439144,37.9776397337
"PC70",-7.00784635057,37.9757666313
"PC80",-6.89405917223,37.9737834026
"PC90",-6.78028447878,37.9716912705
"QC00",-6.66652141102,37.9694890856
"QC10",-6.55277054683,37.9671768654
"QC20",-6.43903395312,37.9647536841
"QC30",-6.32531080221,37.9622205747
"QC40",-6.21160180665,37.9595798899
"QC50",-6.09790889538,37.9568283835
"QC60",-6.02062585348,37.9542336917
"TH30",-5.97969319115,37.9542337439
"TH40",-5.90241049775,37.9568278762
"TH50",-5.78871712433,37.9595800285
"TH60",-5.67500857292,37.962222455
"TH70",-5.56128545906,37.9647551115
"TH80",-5.44754839876,37.967177956
"TH90",-5.33379800852,37.9694909479
"UH00",-5.22003490529,37.9716940488
"UH10",-5.10625970646,37.9737872219
"UH20",-4.99247302984,37.9757704322
"UH30",-4.8786754936,37.9776436467
"UH40",-4.76486771632,37.9794068341
"UH50",-4.6510503169,37.981059965
"UH60",-4.53722391459,37.9826030118
"UH70",-4.42338912894,37.9840359486
"UH80",-4.30954657978,37.9853587517
"UH90",-4.19569688722,37.9865713988
"VH00",-4.0818406716,37.9876738698
"VH10",-3.96797855349,37.9886661462
"VH20",-3.85411115366,37.9895482114
"VH30",-3.74023909307,37.9903200507
"VH40",-3.62636299283,37.9909816512
"VH50",-3.51248347419,37.9915330019
"VH60",-3.39860115851,37.9919740934
"VH70",-3.28471666726,37.9923049186
"VH80",-3.17083062199,37.9925254717
"VH90",-3.05694364427,37.9926357492
"WH00",-2.94305635573,37.9926357492
"WH10",-2.82916937801,37.9925254717
"WH20",-2.71528333274,37.9923049186
"WH30",-2.60139884149,37.9919740934
"WH40",-2.48751652581,37.9915330019
"WH50",-2.37363700717,37.9909816512
"WH60",-2.25976090693,37.9903200507
"WH70",-2.14588884634,37.9895482114
"WH80",-2.03202144651,37.9886661462
"WH90",-1.9181593284,37.9876738698
"XH00",-1.80430311278,37.9865713988
"XH10",-1.69045342022,37.9853587517
"XH20",-1.57661087106,37.9840359486
"XH30",-1.46277608541,37.9826030118
"XH40",-1.3489496831,37.981059965
"XH50",-1.23513228368,37.9794068341
"XH60",-1.1213245064,37.9776436467
"XH70",-1.00752697016,37.9757704322
"XH80",-0.893740293537,37.9737872219
"XH90",-0.779965094711,37.9716940488
"YH00",-0.666201991484,37.9694909479
"PB49",-7.3512830899,37.8909629113
"PB59",-7.23760440419,37.8893151603
"PB69",-7.12393480298,37.8875575142
"PB79",-7.01027640197,37.8856912401
"PB89",-6.89662827765,37.8837151379
"PB99",-6.78299108694,37.8816292885
"QB09",-6.66936643621,37.8794337935
"QB19",-6.55575489483,37.8771287179
"QB29",-6.4421561856,37.874714011
"QB39",-6.32857087159,37.8721897869
"QB49",-6.21500073611,37.8695566709
"QB59",-6.10144543565,37.866813607
"QB69",-6.02242763394,37.8642352771
"TG39",-5.97789109935,37.8642351927
"TG49",-5.89887319294,37.8668133128
"TG59",-5.7853179369,37.8695566161
"TG69",-5.67174757477,37.8721905457
"TG79",-5.55816271917,37.8747150579
"TG89",-5.44456398321,37.8771301106
"TG99",-5.33095198049,37.8794356636
"UG09",-5.21732732505,37.8816316785
"UG19",-5.10369063135,37.8837181188
"UG29",-4.99004251428,37.8856949497
"UG39",-4.8763835891,37.8875621383
"UG49",-4.76271447146,37.8893196534
"UG59",-4.64903577732,37.8909674659
"UG69",-4.53534812301,37.8925055482
"UG79",-4.42165212514,37.8939338746
"UG89",-4.3079484006,37.8952524214
"UG99",-4.19423756656,37.8964611667
"VG09",-4.08052024043,37.8975600901
"VG19",-3.96679703983,37.8985491735
"VG29",-3.85306858259,37.8994284002
"VG39",-3.73933548672,37.9001977558
"VG49",-3.62559837037,37.9008572272
"VG59",-3.51185785185,37.9014068035
"VG69",-3.39811454959,37.9018464756
"VG79",-3.28436908208,37.902176236
"VG89",-3.17062206792,37.9023960794
"VG99",-3.05687412575,37.902506002
"WG09",-2.94312587425,37.902506002
"WG19",-2.82937793208,37.9023960794
"WG29",-2.71563091792,37.902176236
"WG39",-2.60188545041,37.9018464756
"WG49",-2.48814214815,37.9014068035
"WG59",-2.37440162963,37.9008572272
"WG69",-2.26066451328,37.9001977558
"WG79",-2.14693141741,37.8994284002
"WG89",-2.03320296017,37.8985491735
"WG99",-1.91947975957,37.8975600901
"XG09",-1.80576243344,37.8964611667
"XG19",-1.6920515994,37.8952524214
"XG29",-1.57834787486,37.8939338746
"XG39",-1.46465187699,37.8925055482
"XG49",-1.35096422268,37.8909674659
"XG59",-1.23728552854,37.8893196534
"XG69",-1.1236164109,37.8875621383
"XG79",-1.00995748572,37.8856949497
"XG89",-0.896309368647,37.8837181188
"XG99",-0.782672674949,37.8816316785
"YG09",-0.669048019506,37.8794356636
"PB38",-7.46683772847,37.8024014098
"PB48",-7.3532879557,37.8008686453
"PB58",-7.23974734668,37.7992269344
"PB68",-7.12621652274,37.7974751411
"PB78",-7.01269515316,37.7956143899
"PB88",-6.89918523678,37.7936448636
"PB98",-6.78568665782,37.7915659295
"QB08",-6.6721998053,37.7893771152
"QB18",-6.55872509136,37.7870789702
"QB28",-6.44526432743,37.7846722406
"QB38",-6.33181739697,37.7821563214
"QB48",-6.21838434714,37.7795312835
"QB58",-6.10496652018,37.7767966386
"QB68",-6.02422136459,37.7742262616
"TG38",-5.97609679389,37.7742266913
"TG48",-5.89535160642,37.7767970894
"TG58",-5.78193385566,37.7795315649
"TG68",-5.66850107017,37.7821570181
"TG78",-5.55505385971,37.7846734054
"TG88",-5.44159283451,37.7870806849
"TG98",-5.32811860527,37.7893788168
"UG08",-5.21463178314,37.7915677627
"UG18",-5.10113297969,37.7936474864
"UG28",-4.9876228069,37.7956179531
"UG38",-4.87410187714,37.7974791302
"UG48",-4.76057080314,37.7992309867
"UG58",-4.64703019797,37.8008734935
"UG68",-4.53348067504,37.8024066232
"UG78",-4.41992284804,37.8038303503
"UG88",-4.30635733096,37.8051446511
"UG98",-4.19278473804,37.8063495038
"VG08",-4.07920568377,37.8074448882
"VG18",-3.96562078285,37.8084307862
"VG28",-3.85203065019,37.8093071814
"VG38",-3.73843590086,37.810074059
"VG48",-3.6248371501,37.8107314065
"VG58",-3.51123501329,37.8112792128
"VG68",-3.39763010592,37.8117174687
"VG78",-3.28402304356,37.8120461671
"VG88",-3.17041444188,37.8122653024
"VG98",-3.05680491659,37.8123748709
"WG08",-2.94319508341,37.8123748709
"WG18",-2.82958555812,37.8122653024
"WG28",-2.71597695644,37.8120461671
"WG38",-2.60236989408,37.8117174687
"WG48",-2.48876498671,37.8112792128
"WG58",-2.3751628499,37.8107314065
"WG68",-2.26156409914,37.810074059
"WG78",-2.14796934981,37.8093071814
"WG88",-2.03437921715,37.8084307862
"WG98",-1.92079431623,37.8074448882
"XG08",-1.80721526196,37.8063495038
"XG18",-1.69364266904,37.8051446511
"XG28",-1.58007715196,37.8038303503
"XG38",-1.46651932496,37.8024066232
"XG48",-1.35296980203,37.8008734935
"XG58",-1.23942919686,37.7992309867
"XG68",-1.12589812286,37.7974791302
"XG78",-1.0123771931,37.7956179531
"XG88",-0.898867020311,37.7936474864
"XG98",-0.78536821686,37.7915677627
"YG08",-0.671881394727,37.7893788168
"PB37",-7.46869635212,37.712300775
"PB47",-7.35528414633,37.7107736791
"PB57",-7.24188100394,37.7091368139
"PB67",-7.12848737639,37.707390801
"PB77",-7.01510381039,37.7055356922
"PB87",-6.90173123053,37.7035720629
"PB97",-6.78836923649,37.7014999388
"QB07",-6.67501983625,37.6993183297
"QB17",-6.5616830077,37.6970278093
"QB27",-6.44835885062,37.6946283632
"QB37",-6.33504869934,37.6921207055
"QB47",-6.2217528614,37.6895042793
"QB57",-6.10847219866,37.6867786081
"QB67",-6.0260073006,37.6842097045
"TG37",-5.97431034539,37.6842100168
"TG47",-5.89184566396,37.6867792089
"TG57",-5.77856480922,37.6895048776
"TG67",-5.66526899064,37.6921218746
"TG77",-5.55195881508,37.6946301563
"TG87",-5.43863488994,37.6970296813
"TG97",-5.32529782302,37.6993204097
"UG07",-5.21194822262,37.7015023035
"UG17",-5.09858669743,37.7035753265
"UG27",-4.98521385656,37.7055394443
"UG37",-4.87183030948,37.7073946243
"UG47",-4.75843666605,37.7091408357
"UG57",-4.64503353645,37.7107780495
"UG67",-4.53162153119,37.7123062384
"UG77",-4.41820126108,37.7137253772
"UG87",-4.30477333721,37.7150354421
"UG97",-4.19133837092,37.7162364115
"VG07",-4.0778969738,37.7173282655
"VG17",-3.96444975765,37.7183109857
"VG27",-3.85099733447,37.719184556
"VG37",-3.73754031645,37.7199489618
"VG47",-3.6240793159,37.7206041903
"VG57",-3.51061494531,37.7211502307
"VG67",-3.39714781724,37.721587074
"VG77",-3.28367854437,37.7219147128
"VG87",-3.17020773946,37.7221331416
"VG97",-3.05673601529,37.722242357
"WG07",-2.94326398471,37.722242357
"WG17",-2.82979226054,37.7221331416
"WG27",-2.71632145563,37.7219147128
"WG37",-2.60285218276,37.721587074
"WG47",-2.48938505469,37.7211502307
"WG57",-2.3759206841,37.7206041903
"WG67",-2.26245968355,37.7199489618
"WG77",-2.14900266553,37.719184556
"WG87",-2.03555024235,37.7183109857
"WG97",-1.9221030262,37.7173282655
"XG07",-1.80866162908,37.7162364115
"XG17",-1.69522666279,37.7150354421
"XG27",-1.58179873892,37.7137253772
"XG37",-1.46837846881,37.7123062384
"XG47",-1.35496646355,37.7107780495
"XG57",-1.24156333395,37.7091408357
"XG67",-1.12816969052,37.7073946243
"XG77",-1.01478614344,37.7055394443
"XG87",-0.901413302569,37.7035753265
"XG97",-0.788051777379,37.7015023035
"YG07",-0.674702176978,37.6993204097
"PB36",-7.47054652825,37.6221994182
"PB46",-7.35727147963,37.6206773949
"PB56",-7.24400518784,37.619045383
"PB66",-7.13074832628,37.6173045827
"PB76",-7.01750181849,37.6154555784
"PB86",-6.90426528474,37.6134983772
"PB96",-6.79104088043,37.6114325845
"QB06",-6.67782758951,37.6092575368
"QB16",-6.56462705571,37.6069745083
"QB26",-6.45143988411,37.604583552
"QB36",-6.33826590892,37.6020840751
"QB46",-6.22510641117,37.5994756693
"QB56",-6.11196183494,37.5967589012
"QB66",-6.02778551374,37.5941863523
"TG36",-5.97253170987,37.5941865901
"TG46",-5.88835529182,37.5967596738
"TG56",-5.77521072673,37.5994765567
"TG66",-5.66205126816,37.6020851175
"TG76",-5.54887752014,37.604585313
"TG86",-5.4356900872,37.6069771019
"TG96",-5.32248957434,37.6092604444
"UG06",-5.20927658696,37.6114353029
"UG16",-5.09605173093,37.6135016412
"UG26",-4.98281561248,37.6154594252
"UG36",-4.86956883824,37.6173086224
"UG46",-4.75631201518,37.619049202
"UG56",-4.64304575064,37.6206811354
"UG66",-4.52977065224,37.6222043954
"UG76",-4.41648732792,37.6236189567
"UG86",-4.30319638591,37.6249247959
"UG96",-4.18989843466,37.6261218913
"VG06",-4.07659408288,37.6272102231
"VG16",-3.96328393951,37.6281897732
"VG26",-3.84996861364,37.6290605253
"VG36",-3.73664871458,37.6298224651
"VG46",-3.62332485178,37.6304755798
"VG56",-3.50999763481,37.6310198586
"VG66",-3.39666767337,37.6314552925
"VG76",-3.28333557724,37.6317818742
"VG86",-3.17000195629,37.6319995984
"VG96",-3.05666742042,37.6321084614
"WG06",-2.94333257958,37.6321084614
"WG16",-2.82999804371,37.6319995984
"WG26",-2.71666442276,37.6317818742
"WG36",-2.60333232663,37.6314552925
"WG46",-2.49000236519,37.6310198586
"WG56",-2.37667514822,37.6304755798
"WG66",-2.26335128542,37.6298224651
"WG76",-2.15003138636,37.6290605253
"WG86",-2.03671606049,37.6281897732
"WG96",-1.92340591712,37.6272102231
"XG06",-1.81010156534,37.6261218913
"XG16",-1.69680361409,37.6249247959
"XG26",-1.58351267208,37.6236189567
"XG36",-1.47022934776,37.6222043954
"XG46",-1.35695424936,37.6206811354
"XG56",-1.24368798482,37.619049202
"XG66",-1.13043116176,37.6173086224
"XG76",-1.01718438752,37.6154594252
"XG86",-0.903948269071,37.6135016412
"XG96",-0.790723413038,37.6114353029
"YG06",-0.677510425665,37.6092604444
"PB35",-7.47238871452,37.5320962698
"PB45",-7.35924994788,37.5305786922
"PB55",-7.24612014232,37.52895209
"PB65",-7.1329992604,37.5272169904
"PB75",-7.01988868438,37.5253740669
"PB85",-6.90678895434,37.52342335
"PB95",-6.79369996143,37.5213642932
"QB05",-6.68062294718,37.5191963979
"QB15",-6.56755830532,37.516920307
"QB25",-6.45450678619,37.5145371479
"QB35",-6.34146888811,37.5120459097
"QB45",-6.22844538908,37.5094460229
"QB55",-6.11543624924,37.5067381353
"QB65",-6.02955579036,37.5041572571
"TG35",-5.97076085433,37.5041573707
"TG45",-5.88488041681,37.5067384869
"TG55",-5.77187153782,37.5094466047
"TG65",-5.6588478352,37.5120467494
"TG75",-5.54580991019,37.5145388778
"TG85",-5.43275836448,37.5169229488
"TG95",-5.31969380023,37.5191989231
"UG05",-5.20661682004,37.5213667629
"UG15",-5.09352802691,37.5234264324
"UG25",-4.98042802426,37.5253778975
"UG35",-4.86731741586,37.527221126
"UG45",-4.75419680586,37.5289560874
"UG55",-4.64106679873,37.5305827529
"UG65",-4.52792799925,37.5321010956
"UG75",-4.41478101252,37.5335110903
"UG85",-4.30162644389,37.5348127138
"UG95",-4.18846489897,37.5360059444
"VG05",-4.07529698361,37.5370907625
"VG15",-3.96212330388,37.5380671499
"VG25",-3.84894446603,37.5389350906
"VG35",-3.73576107649,37.5396945702
"VG45",-3.62257374184,37.5403455761
"VG55",-3.50938306881,37.5408880975
"VG65",-3.3961896642,37.5413221254
"VG75",-3.28299413495,37.5416476526
"VG85",-3.16979708805,37.5418646737
"VG95",-3.05659913053,37.5419731852
"WG05",-2.94340086947,37.5419731852
"WG15",-2.83020291195,37.5418646737
"WG25",-2.71700586505,37.5416476526
"WG35",-2.6038103358,37.5413221254
"WG45",-2.49061693119,37.5408880975
"WG55",-2.37742625816,37.5403455761
"WG65",-2.26423892351,37.5396945702
"WG75",-2.15105553397,37.5389350906
"WG85",-2.03787669612,37.5380671499
"WG95",-1.92470301639,37.5370907625
"XG05",-1.81153510103,37.5360059444
"XG15",-1.69837355611,37.5348127138
